RowId,index,ra,dec,type,const,mag,name,rarad,decrad,bf,bayer,flam,spect,lum,ci,gl,comp,hyg_id,comp_primary,base,id,r1,r2,angle,dso_source,id1,cat1,id2,cat2,dupid,dupcat,display_mag
STAR-12968,,20.114835,23.614425,Star,Vul,5.08,,,,17    Vul,,17.0,B3V,193.1968317016924,-0.162,,1,98764,98764,,,,,,,,,,,,,
STAR-12969,,20.116667,66.307996,Star,Dra,6.97,,,,,,,A0,48.48417387084463,0.07,,1,98774,98774,,,,,,,,,,,,,
STAR-12970,,20.118387,36.826662,Star,Cyg,6.96,,,,,,,Am,11.117317272815914,0.173,,1,98781,98781,,,,,,,,,,,,,
STAR-12971,,20.119848,50.229595,Star,Cyg,6.53,,,,,,,A3V,114.6040591136603,0.13,,1,98786,98786,,,,,,,,,,,,,
STAR-12972,,20.1231,-52.880793,Star,Tel,4.93,,,,Xi  Tel,Xi,,M1II,1018.5913880541168,1.591,,1,98804,98804,,,,,,,,,,,,,
STAR-12973,,20.123281,-29.720818,Star,Sgr,6.69,,,,,,,K2IV,97.99411610955944,1.31,,1,98806,98806,,,,,,,,,,,,,
STAR-12974,,20.126412,-55.016012,Star,Tel,6.26,,,,,,,F8V,1.4983042106226594,0.53,,1,98821,98821,,,,,,,,,,,,,
STAR-12975,,20.128178,34.422905,Star,Cyg,6.12,,,,,,,B5Ib,878.2132798980061,0.117,,1,98829,98829,,,,,,,,,,,,,
STAR-12976,,20.130658,9.399833,Star,Aql,6.43,,,,,,,F3V,3.61742886764218,0.463,,1,98842,98842,,,,,,,,,,,,,
STAR-12977,,20.133003,77.824439,Star,Cep,6.99,,,,,,,F5,9.93573500586844,0.486,,1,98853,98853,,,,,,,,,,,,,
STAR-12978,,20.133655,42.385006,Star,Cyg,6.98,,,,,,,K0,56.44168881751423,0.7,,1,98854,98854,,,,,,,,,,,,,
STAR-12979,,20.13384,-0.678185,Star,Aql,5.97,,,,64    Aql,,64.0,K1IV,7.855973322609894,1.023,,1,98855,98855,,,,,,,,,,,,,
STAR-12980,,20.13514,16.66439,Star,Sge,6.39,,,,,,,M3III,570.6896548928061,1.72,,1,98860,98860,,,,,,,,,,,,,
STAR-12981,,20.135988,-52.577795,Star,Tel,6.47,,,,,,,G3V,7.059923578936672,0.682,,1,98872,98872,,,,,,,,,,,,,
STAR-12982,,20.139021,-66.354691,Star,Pav,6.45,,,,,,,K5III,254.4485615146634,1.587,,1,98884,98884,,,,,,,,,,,,,
STAR-12983,,20.141446,-15.031984,Star,Cap,6.52,,,,,,,K0III,32.329575336809405,1.169,,1,98900,98900,,,,,,,,,,,,,
STAR-12984,,20.14202,-10.062595,Star,Cap,6.18,,,,,,,B9.5III,84.41118555927689,0.031,,1,98905,98905,,,,,,,,,,,,,
STAR-12985,,20.143966,10.725867,Star,Aql,6.34,,,,,,,B3IV,748.8589075216439,-0.136,,1,98918,98918,,,,,,,,,,,,,
STAR-12986,,20.145157,-66.182068,Star,Pav,3.55,,,,Del Pav,Del,,G5IV-Vvar,1.23594743344451,0.751,Gl 780,1,98924,98924,,,,,,,,,,,,,
STAR-12987,,20.148145,77.711419,Star,Cep,4.38,,,,1Kap Cep,Kap,1.0,B9III,143.6150652907477,-0.046,,1,98939,98939,,,,,,,,,,,,,
STAR-12988,,20.149112,62.076629,Star,Dra,6.74,,,,,,,A0,111.8922481955243,0.034,,1,98941,98941,,,,,,,,,,,,,
STAR-12989,,20.151066,-47.06793,Star,Tel,6.46,,,,,,,K5III,69.88757961347103,1.463,,1,98953,98953,,,,,,,,,,,,,
STAR-12990,,20.152258,16.906953,Star,Sge,6.91,,,,,,,K2,70.27486176561344,1.267,,1,98960,98960,,,,,,,,,,,,,
STAR-12991,,20.15372,19.073143,Star,Sge,6.95,,,,,,,K0,19.266374595240805,0.852,,1,98964,98964,,,,,,,,,,,,,
STAR-12992,,20.155715,68.599552,Star,Dra,6.97,,,,,,,K0,75.37025766884257,1.279,,1,98974,98974,,,,,,,,,,,,,
STAR-12993,,20.156212,56.026828,Star,Cyg,6.49,,,,,,,K0,232.7019378848164,0.938,,1,98977,98977,,,,,,,,,,,,,
STAR-12994,,20.157116,36.839621,Star,Cyg,4.93,,,,28    Cyg,,28.0,B2.5V,935.8365435835292,-0.139,,1,98986,98986,,,,,,,,,,,,,
STAR-12995,,20.165735,20.915028,Star,Sge,6.51,,,,17The Sge,The,17.0,F5IV,4.438129803081385,0.394,,1,99035,99035,,,,,,,,,,,,,
STAR-12996,,20.168297,-43.894242,Star,Sgr,6.93,,,,,,,K0III,49.20395356814509,1.016,,1,99047,99047,,,,,,,,,,,,,
STAR-12997,,20.168831,8.443402,Star,Aql,6.57,,,,,,,F8,8.076068613289758,0.524,,1,99050,99050,,,,,,,,,,,,,
STAR-12998,,20.175982,26.904169,Star,Vul,5.51,,,,18    Vul,,18.0,A3III,91.87556016660622,0.087,,1,99087,99087,,,,,,,,,,,,,
STAR-12999,,20.176028,48.231176,Star,Cyg,6.61,,,,,,,K0,118.79550279416512,1.181,,1,99088,99088,,,,,,,,,,,,,
STAR-13000,,20.177526,-46.735123,Star,Tel,6.81,,,,,,,K1IV,82.26213938831097,1.17,,1,99099,99099,,,,,,,,,,,,,
STAR-13001,,20.178969,41.247024,Star,Cyg,6.97,,,,,,,A2,17.522658618857076,0.222,,1,99102,99102,,,,,,,,,,,,,
STAR-13002,,20.181776,30.789686,Star,Cyg,6.96,,,,,,,B9,526.2595620803182,-0.104,,1,99113,99113,,,,,,,,,,,,,
STAR-13003,,20.182478,68.272216,Star,Dra,6.84,,,,,,,B0.5V,504.8937562011554,0.127,,1,99117,99117,,,,,,,,,,,,,
STAR-13004,,20.184317,21.134579,Star,Sge,6.24,,,,,,,K0,62.11550208324419,0.894,,1,99127,99127,,,,,,,,,,,,,
STAR-13005,,20.184988,-6.087681,Star,Aql,6.87,,,,,,,A0,123.48096078586018,0.031,,1,99132,99132,,,,,,,,,,,,,
STAR-13006,,20.185395,-57.524239,Star,Pav,6.36,,,,,,,A1V,63.73823014383464,0.057,,1,99135,99135,,,,,,,,,,,,,
STAR-13007,,20.186133,-8.842344,Star,Cap,6.39,,,,,,,B1V,1234.8096078586018,-0.135,,1,99139,99139,,,,,,,,,,,,,
STAR-13008,,20.186632,-36.101212,Star,Sgr,5.32,,,,,,,K2V,0.2346388924464129,0.868,Gl 783A,1,99143,99143,,,,,,,,,,,,,
STAR-13009,,20.18772,-43.662293,Star,Sgr,6.54,,,,,,,G5/G6III,68.48571591258555,0.86,,1,99147,99147,,,,,,,,,,,,,
STAR-13010,,20.188413,-0.821461,Star,Aql,3.24,,,,65The Aql,The,65.0,B9.5III,339.46890538007864,-0.066,,1,99156,99156,,,,,,,,,,,,,
STAR-13011,,20.189171,21.874937,Star,Vul,6.24,,,,,,,B1Ib,27797132.677592885,-0.048,,1,99161,99161,,,,,,,,,,,,,
STAR-13012,,20.193007,62.078542,Star,Dra,5.7,,,,68    Dra,,68.0,F5V,10.68562674599961,0.53,,1,99182,99182,,,,,,,,,,,,,
STAR-13013,,20.19666,26.80899,Star,Vul,5.51,,,,19    Vul,,19.0,K3II-III,1020.4694319422,1.397,,1,99200,99200,,,,,,,,,,,,,
STAR-13014,,20.199416,-12.392403,Star,Cap,6.34,,,,1Xi 1Cap,Xi-1,1.0,K0III,52.48074602497726,1.209,,1,99211,99211,,,,,,,,,,,,,
STAR-13015,,20.200195,26.478806,Star,Vul,5.91,,,,20    Vul,,20.0,B7Ve...,229.72063071583523,-0.107,,1,99213,99213,,,,,,,,,,,,,
STAR-13016,,20.20104,47.737043,Star,Cyg,6.92,,,,,,,B7V,63.4453795775714,-0.11,,1,99221,99221,,,,,,,,,,,,,
STAR-13017,,20.206624,-42.780063,Star,Sgr,6.2,,,,,,,K2III,28.89348981559081,1.228,,1,99252,99252,,,,,,,,,,,,,
STAR-13018,,20.207186,-12.617497,Star,Cap,5.84,,,,2Xi 2Cap,Xi-2,2.0,F5V,3.081768416611512,0.476,NN 4139,1,99254,99254,,,,,,,,,,,,,
STAR-13019,,20.208812,51.463565,Star,Cyg,6.01,,,,,,,K1III:,38.72576449216173,1.139,,1,99261,99261,,,,,,,,,,,,,
STAR-13020,,20.209757,0.867054,Star,Aql,6.25,,,,,,,A0,89.70156084148144,0.042,,1,99268,99268,,,,,,,,,,,,,
STAR-13021,,20.210725,-6.36614,Star,Aql,6.92,,,,,,,A0,36.610022854654304,0.058,,1,99270,99270,,,,,,,,,,,,,
STAR-13022,,20.213143,-2.995953,Star,Aql,6.91,,,,,,,A0,26.668586645214795,0.241,,1,99286,99286,,,,,,,,,,,,,
STAR-13023,,20.217538,11.850854,Star,Aql,6.51,,,,,,,K2,40.77556617502125,1.192,,1,99305,99305,,,,,,,,,,,,,
STAR-13024,,20.217894,-0.330796,Star,Aql,6.47,,,,,,,K5,92.12977276685554,1.532,,1,99306,99306,,,,,,,,,,,,,
STAR-13025,,20.220523,-1.009339,Star,Aql,5.44,,,,66    Aql,,66.0,K5III,273.1492422089182,1.43,,1,99312,99312,,,,,,,,,,,,,
STAR-13026,,20.22168,46.815675,Star,Cyg,4.8,,,,30    Cyg,,30.0,A5IIIn,367.11319968796414,0.1,,1,99320,99320,,,,,,,,,,,,,
STAR-13027,,20.222031,79.651521,Star,Cep,6.78,,,,,,,K5,270.3958364108846,1.545,,1,99322,99322,,,,,,,,,,,,,
STAR-13028,,20.223288,56.567722,Star,Cyg,4.28,,,,33    Cyg,,33.0,A3IV-Vn,40.29025350832952,0.114,,1,99336,99336,,,,,,,,,,,,,
STAR-13029,,20.224272,55.131321,Star,Cyg,6.66,,,,,,,K0,100.27669229965878,0.964,,1,99343,99343,,,,,,,,,,,,,
STAR-13030,,20.224331,60.640569,Star,Cep,5.81,,,,,,,K5III,130.73744701631327,1.476,,1,99344,99344,,,,,,,,,,,,,
STAR-13031,,20.22566,-47.713234,Star,Tel,6.47,,,,,,,K2III,87.17661466018497,1.249,,1,99347,99347,,,,,,,,,,,,,
STAR-13032,,20.226074,-38.448053,Star,Sgr,6.9,,,,,,,F5V,6.171631684555835,0.458,,1,99349,99349,,,,,,,,,,,,,
STAR-13033,,20.226325,16.265222,Star,Sge,6.85,,,,,,,K5,998.1596274917245,1.705,,1,99352,99352,,,,,,,,,,,,,
STAR-13034,,20.227196,46.741329,Star,Cyg,3.8,,,,31    Cyg,,31.0,K2II+...,1931.968317016924,1.27,,1,99356,99356,,,,,,,,,,,,,
STAR-13035,,20.227931,24.239021,Star,Vul,6.58,,,,,,,A1m,17.013748158991977,0.304,,1,99360,99360,,,,,,,,,,,,,
STAR-13036,,20.228224,-34.118468,Star,Sgr,6.66,,,,,,,K1/K2III+..,50.25739801095915,0.792,,1,99362,99362,,,,,,,,,,,,,
STAR-13037,,20.228559,43.379013,Star,Cyg,6.13,,,,,,,K4III,134.0293773418309,1.489,,1,99366,99366,,,,,,,,,,,,,
STAR-13038,,20.234688,36.604881,Star,Cyg,6.47,,,,,,,A0V,432.5138310350088,-0.014,,1,99400,99400,,,,,,,,,,,,,
STAR-13039,,20.237369,28.694817,Star,Vul,5.19,,,,21    Vul,,21.0,A7IVn,60.75751461057411,0.191,,1,99419,99419,,,,,,,,,,,,,
STAR-13040,,20.237949,15.197609,Star,Aql,4.94,,,,67Rho Aql,Rho,67.0,A2V,19.462561593612413,0.072,,1,99423,99423,,,,,,,,,,,,,
STAR-13041,,20.238617,-52.44577,Star,Tel,5.65,,,,,,,K4III,211.25159662408515,1.497,,1,99428,99428,,,,,,,,,,,,,
STAR-13042,,20.239316,42.104342,Star,Cyg,6.67,,,,,,,B9IV-V,632.1206820052686,-0.038,,1,99430,99430,,,,,,,,,,,,,
STAR-13043,,20.2405,-62.279202,Star,Pav,6.74,,,,,,,M3S,17538805.018417604,1.738,,1,99439,99439,,,,,,,,,,,,,
STAR-13044,,20.240579,80.531814,Star,Dra,6.8,,,,,,,A0,27.848384078050024,0.007,,1,99440,99440,,,,,,,,,,,,,
STAR-13045,,20.240815,-63.415789,Star,Pav,6.09,,,,,,,F0IV,16.054618868009722,0.308,,1,99443,99443,,,,,,,,,,,,,
STAR-13046,,20.242229,36.806302,Star,Cyg,4.93,,,,29    Cyg,,29.0,A2V,16.93557708691518,0.151,,1,99451,99451,,,,,,,,,,,,,
STAR-13047,,20.243036,-64.429774,Star,Pav,6.92,,,,,,,A2/A3IV,15.995580286146687,0.158,,1,99454,99454,,,,,,,,,,,,,
STAR-13048,,20.244338,36.75207,Star,Cyg,6.57,,,,,,,G8III,20511621.78825571,1.315,,1,99458,99458,,,,,,,,,,,,,
STAR-13049,,20.248377,32.868722,Star,Cyg,6.87,,,,,,,B9,56.65001119195331,0.018,,1,99482,99482,,,,,,,,,,,,,
STAR-13050,,20.251919,-13.383923,Star,Cap,6.91,,,,,,,K1/K2III,52.77156817648117,1.398,,1,99492,99492,,,,,,,,,,,,,
STAR-13051,,20.252953,-3.503581,Star,Aql,6.93,,,,,,,F0,2.52580605483196,0.369,,1,99497,99497,,,,,,,,,,,,,
STAR-13052,,20.253044,55.656464,Star,Cyg,6.56,,,,,,,K0,142.56075936021878,1.041,,1,99499,99499,,,,,,,,,,,,,
STAR-13053,,20.254415,25.591957,Star,Vul,4.79,,,,,,,B3V,976.3375665826426,-0.181,,1,99505,99505,,,,,,,,,,,,,
STAR-13054,,20.254806,-27.032977,Star,Cap,5.73,,,,,,,K3V,0.3531831697919567,0.878,Gl 785,1,99507,99507,,,,,,,,,,,,,
STAR-13055,,20.256604,33.729084,Star,Cyg,5.7,,,,,,,K0III,43.41102097073453,0.926,,1,99523,99523,,,,,,,,,,,,,
STAR-13056,,20.257867,47.714208,Star,Cyg,3.96,,,,32    Cyg,,32.0,K3Ib-II comp,2392.2138475120555,1.451,,1,99529,99529,,,,,,,,,,,,,
STAR-13057,,20.257884,-7.531374,Star,Aql,6.85,,,,,,,A2,73.31620890272109,0.218,,1,99530,99530,,,,,,,,,,,,,
STAR-13058,,20.2584,23.508906,Star,Vul,5.18,,,,22    Vul,,22.0,G2Ib SB,2553.877135779325,1.016,,1,99534,99534,,,,,,,,,,,,,
STAR-13059,,20.25904,2.846561,Star,Aql,6.82,,,,,,,F5,46.81661397243642,0.452,,1,99537,99537,,,,,,,,,,,,,
STAR-13060,,20.262013,50.232903,Star,Cyg,6.36,,,,,,,A2Vn,30.789313097416105,0.096,,1,99550,99550,,,,,,,,,,,,,
STAR-13061,,20.262702,15.317135,Star,Del,6.86,,,,,,,F0,7.733925780489969,0.259,,1,99553,99553,,,,,,,,,,,,,
STAR-13062,,20.262816,27.814242,Star,Vul,4.5,,,,23    Vul,,23.0,K3III,148.86753594923644,1.258,,1,99554,99554,,,,,,,,,,,,,
STAR-13063,,20.264057,-30.005278,Star,Sgr,6.3,,,,,,,K4III,245.9234823846232,1.513,,1,99558,99558,,,,,,,,,,,,,
STAR-13064,,20.266837,45.579525,Star,Cyg,5.87,,,,,,,F5V:,4.587752705471356,0.447,,1,99569,99569,,,,,,,,,,,,,
STAR-13065,,20.267619,38.898012,Star,Cyg,6.28,,,,,,,A1V,45.91980128368685,0.006,,1,99573,99573,,,,,,,,,,,,,
STAR-13066,,20.268335,4.580795,Star,Aql,6.44,,,,,,,G5,9.954054173515267,0.867,,1,99574,99574,,,,,,,,,,,,,
STAR-13067,,20.270792,-41.478529,Star,Sgr,6.99,,,,,,,K4III,1194.5380829338862,1.426,,1,99587,99587,,,,,,,,,,,,,
STAR-13068,,20.272163,21.5987,Star,Sge,6.11,,,,18    Sge,,18.0,K1III,32.35936569296281,1.039,,1,99593,99593,,,,,,,,,,,,,
STAR-13069,,20.27242,22.287248,Star,Vul,6.83,,,,,,,K2,77.98301105232585,1.216,,1,99595,99595,,,,,,,,,,,,,
STAR-13070,,20.273001,-12.337119,Star,Cap,6.3,,,,3    Cap,,3.0,B9IV,48.573567328785394,0.005,,1,99598,99598,,,,,,,,,,,,,
STAR-13071,,20.273225,-36.453575,Star,Sgr,6.3,,,,,,,M4III,266.68586645214805,1.467,,1,99600,99600,,,,,,,,,,,,,
STAR-13072,,20.274013,-35.198468,Star,Sgr,6.55,,,,,,,F2V,4.168693834703354,0.381,,1,99606,99606,,,,,,,,,,,,,
STAR-13073,,20.274223,27.776072,Star,Vul,6.65,,,,,,,A0p,466.8743343920188,-0.066,,1,99607,99607,,,,,,,,,,,,,
STAR-13074,,20.274487,37.056395,Star,Cyg,6.47,,,,,,,B6III,1027.069896026282,-0.097,,1,99609,99609,,,,,,,,,,,,,
STAR-13075,,20.279746,24.671102,Star,Vul,5.3,,,,24    Vul,,24.0,G8III,119.01453387038552,0.951,,1,99631,99631,,,,,,,,,,,,,
STAR-13076,,20.280287,56.040314,Star,Cyg,6.65,,,,,,,K0III-IV,134.77210138513502,1.199,,1,99635,99635,,,,,,,,,,,,,
STAR-13077,,20.280628,-3.491681,Star,Aql,6.93,,,,,,,F5,6.194410750767812,0.526,,1,99636,99636,,,,,,,,,,,,,
STAR-13078,,20.281941,31.505213,Star,Cyg,6.92,,,,,,,A0,53.308934223670136,-0.001,,1,99647,99647,,,,,,,,,,,,,
STAR-13079,,20.282024,40.365075,Star,Cyg,5.27,,,,,,,K5II,1584.893192461114,1.65,,1,99648,99648,,,,,,,,,,,,,
STAR-13080,,20.28346,8.963196,Star,Del,6.51,,,,,,,F2,10.073954848112509,0.31,,1,99665,99665,,,,,,,,,,,,,
STAR-13081,,20.285147,-21.317912,Star,Cap,6.97,,,,,,,C,119.89470404794196,2.45,,1,99670,99670,,,,,,,,,,,,,
STAR-13082,,20.28598,-67.455307,Star,Pav,6.72,,,,,,,A4III/IV,9.908319448927676,0.23,,1,99674,99674,,,,,,,,,,,,,
STAR-13083,,20.289656,38.235673,Star,Cyg,6.99,,,,,,,B1.5Ib,13931568.029453035,0.441,,1,99688,99688,,,,,,,,,,,,,
STAR-13084,,20.290327,39.593539,Star,Cyg,6.57,,,,,,,Ape...,333.5799966620482,-0.066,,1,99692,99692,,,,,,,,,,,,,
STAR-13085,,20.291405,42.72206,Star,Cyg,6.32,,,,,,,K4II:,893.7169608501977,1.632,,1,99695,99695,,,,,,,,,,,,,
STAR-13086,,20.291918,66.853687,Star,Dra,5.91,,,,,,,G3V,1.163054323328467,0.602,Gl 788,1,99696,99696,,,,,,,,,,,,,
STAR-13087,,20.292092,29.147563,Star,Vul,6.24,,,,,,,G9III,44.87453899331323,1.01,,1,99697,99697,,,,,,,,,,,,,
STAR-13088,,20.29413,-12.508212,Star,Cap,4.3,,,,5Alp1Cap,Alp-1,5.0,G3Ib,505.3589947531675,0.928,,1,99706,99706,,,,,,,,,,,,,
STAR-13089,,20.295511,-51.916943,Star,Tel,6.68,,,,,,,F5IV,6.534313996495984,0.474,,1,99714,99714,,,,,,,,,,,,,
STAR-13090,,20.296445,38.03293,Star,Cyg,4.77,,,,34    Cyg,,34.0,B2pe,107646521.3629835,0.377,,1,99723,99723,,,,,,,,,,,,,
STAR-13091,,20.29713,-40.184756,Star,Sgr,6.72,,,,,,,F7/G0 +F8/G2,11.449855346901888,0.518,,1,99724,99724,,,,,,,,,,,,,
STAR-13092,,20.297281,54.322466,Star,Cyg,6.73,,,,,,,F5,5.500472528676336,0.451,,1,99725,99725,,,,,,,,,,,,,
STAR-13093,,20.300388,-21.80996,Star,Cap,5.86,,,,4    Cap,,4.0,G8III,37.11931900441403,1.002,,1,99741,99741,,,,,,,,,,,,,
STAR-13094,,20.300904,-12.544852,Star,Cap,3.58,,,,6Alp2Cap,Alp-2,6.0,G6/G8III,33.91563869058218,0.883,,1,99743,99743,,,,,,,,,,,,,
STAR-13095,,20.301941,40.732082,Star,Cyg,5.83,,,,,,,O9V,1436.1506529074773,0.073,,1,99748,99748,,,,,,,,,,,,,
STAR-13096,,20.304738,25.648254,Star,Vul,6.98,,,,,,,B1.5V,748.8589075216439,-0.143,,1,99766,99766,,,,,,,,,,,,,
STAR-13097,,20.306876,55.397095,Star,Cyg,5.76,,,,,,,A2Vs,35.41604004264617,0.118,,1,99775,99775,,,,,,,,,,,,,
STAR-13098,,20.307486,-72.979334,Star,Pav,6.57,,,,,,,K3III,92.4698173938222,1.411,,1,99781,99781,,,,,,,,,,,,,
STAR-13099,,20.307958,36.999803,Star,Cyg,5.58,,,,36    Cyg,,36.0,A2V,19.934254564980925,0.056,,1,99786,99786,,,,,,,,,,,,,
STAR-13100,,20.308348,-72.80813,Star,Pav,6.93,,,,,,,K0II/III,63.09573444801933,1.034,,1,99787,99787,,,,,,,,,,,,,
STAR-13101,,20.309742,17.362163,Star,Sge,6.86,,,,,,,K5,370.1689610332348,1.363,,1,99793,99793,,,,,,,,,,,,,
STAR-13102,,20.310417,0.641071,Star,Aql,6.92,,,,,,,A3,11.334438229710342,0.195,,1,99798,99798,,,,,,,,,,,,,
STAR-13103,,20.310853,34.982775,Star,Cyg,5.14,,,,35    Cyg,,35.0,F5Ib,7217.719496687,0.66,,1,99799,99799,,,,,,,,,,,,,
STAR-13104,,20.312119,-61.906712,Star,Pav,6.6,,,,,,,A0V,21.837353276021748,0.015,,1,99805,99805,,,,,,,,,,,,,
STAR-13105,,20.313797,46.322194,Star,Cyg,6.46,,,,,,,B2V,1429.552140037036,-0.123,,1,99819,99819,,,,,,,,,,,,,
STAR-13106,,20.314075,26.991237,Star,Vul,6.61,,,,,,,M2III,162.3304527765459,1.653,,1,99822,99822,,,,,,,,,,,,,
STAR-13107,,20.315548,-47.710774,Star,Tel,6.28,,,,,,,M1III,241.6573451436828,1.657,,1,99828,99828,,,,,,,,,,,,,
STAR-13108,,20.315983,39.004184,Star,Cyg,6.35,,,,,,,K5Ib,25118864.315095823,1.871,,1,99832,99832,,,,,,,,,,,,,
STAR-13109,,20.317501,-63.230744,Star,Pav,6.27,,,,,,,K0III,46.21681360922447,1.045,,1,99842,99842,,,,,,,,,,,,,
STAR-13110,,20.32161,-47.580289,Star,Tel,6.13,,,,,,,F5V,2.913399222570164,0.469,,1,99861,99861,,,,,,,,,,,,,
STAR-13111,,20.322547,14.37073,Star,Del,6.74,,,,,,,A0,49.38556196176077,0.362,,1,99869,99869,,,,,,,,,,,,,
STAR-13112,,20.323223,-19.118533,Star,Cap,5.28,,,,7Sig Cap,Sig,7.0,K2III,795.0601750844196,1.394,,1,99873,99873,,,,,,,,,,,,,
STAR-13113,,20.323833,-20.950759,Star,Cap,6.84,,,,,,,A9V,16.489215731508327,0.33,,1,99878,99878,,,,,,,,,,,,,
STAR-13114,,20.324805,13.216766,Star,Del,6.2,,,,,,,M1III,137.53080974214532,1.648,,1,99885,99885,,,,,,,,,,,,,
STAR-13115,,20.326863,62.257472,Star,Dra,5.71,,,,71    Dra,,71.0,B9V,60.81350012787179,-0.043,,1,99898,99898,,,,,,,,,,,,,
STAR-13116,,20.328685,-1.078514,Star,Aql,6.05,,,,,,,K0,48.08393484497287,1.093,,1,99909,99909,,,,,,,,,,,,,
STAR-13117,,20.330089,37.132513,Star,Cyg,6.6,,,,,,,A0III,113.13578641195627,-0.004,,1,99916,99916,,,,,,,,,,,,,
STAR-13118,,20.330466,45.363805,Star,Cyg,6.98,,,,,,,F5IV,12.033722711826842,0.462,,1,99918,99918,,,,,,,,,,,,,
STAR-13119,,20.330504,29.726853,Star,Cyg,6.78,,,,,,,B8,253.9802813772816,-0.14,,1,99919,99919,,,,,,,,,,,,,
STAR-13120,,20.332234,46.837319,Star,Cyg,6.49,,,,,,,B9p Si,277.7154235884665,-0.084,,1,99926,99926,,,,,,,,,,,,,
STAR-13121,,20.333386,13.548091,Star,Del,5.96,,,,,,,A5m,23.20598461598921,0.299,,1,99932,99932,,,,,,,,,,,,,
STAR-13122,,20.334998,68.880317,Star,Dra,5.59,,,,,,,M5III,213.2062835811655,1.472,,1,99937,99937,,,,,,,,,,,,,
STAR-13123,,20.336095,11.469378,Star,Del,6.63,,,,,,,K2,160.25072388814195,1.389,,1,99938,99938,,,,,,,,,,,,,
STAR-13124,,20.337359,-34.585298,Star,Sgr,6.62,,,,,,,F8V,7.578792209160491,0.592,,1,99942,99942,,,,,,,,,,,,,
STAR-13125,,20.337561,39.403226,Star,Cyg,6.22,,,,,,,A1V,92.21466651242643,0.06,,1,99944,99944,,,,,,,,,,,,,
STAR-13126,,20.337604,15.542888,Star,Del,6.77,,,,,,,F8V,11.460405911366024,0.568,,1,99945,99945,,,,,,,,,,,,,
STAR-13127,,20.339034,14.569257,Star,Del,6.17,,,,,,,G8III,85.74326166361797,0.926,,1,99950,99950,,,,,,,,,,,,,
STAR-13128,,20.339279,17.792928,Star,Sge,5.82,,,,,,,K5III,114.39314495393072,1.5,,1,99952,99952,,,,,,,,,,,,,
STAR-13129,,20.340596,-6.361733,Star,Aql,6.63,,,,,,,K5,74.61050851930628,1.552,,1,99959,99959,,,,,,,,,,,,,
STAR-13130,,20.341077,-29.197218,Star,Sgr,6.56,,,,,,,A5/A6V,38.33540007590439,0.179,,1,99963,99963,,,,,,,,,,,,,
STAR-13131,,20.341105,43.854521,Star,Cyg,6.78,,,,,,,WC+...,16904409.316432666,0.461,,1,99964,99964,,,,,,,,,,,,,
STAR-13132,,20.341239,-19.647184,Star,Cap,6.93,,,,,,,K0III,66.92679069358428,1.257,,1,99966,99966,,,,,,,,,,,,,
STAR-13133,,20.341844,53.595685,Star,Cyg,6.23,,,,,,,K5,1030.8607400626256,1.547,,1,99971,99971,,,,,,,,,,,,,
STAR-13134,,20.342309,-55.050882,Star,Tel,6.27,,,,,,,M0/M1III,215.77444091526667,1.617,,1,99976,99976,,,,,,,,,,,,,
STAR-13135,,20.344393,-12.75908,Star,Cap,4.77,,,,8Nu  Cap,Nu,8.0,B9IV,64.86344335482381,-0.047,,1,99985,99985,,,,,,,,,,,,,
STAR-13136,,20.346263,-14.784892,Star,Cap,6.09,,,,,,,B9.5III/IV,34.54617749058202,-0.016,,1,100000,100000,,,,,,,,,,,,,
STAR-13137,,20.347748,-35.673676,Star,Sgr,6.46,,,,,,,K3III,28.973435877013213,1.311,,1,100007,100007,,,,,,,,,,,,,
STAR-13138,,20.350187,-14.781367,Star,Cap,3.05,,,,9Bet Cap,Bet,9.0,A5:n,526.744488331906,0.79,,1,100020,100020,,,,,,,,,,,,,
STAR-13139,,20.350315,-10.982746,Star,Cap,6.83,,,,,,,K0,90.61498022319977,1.389,,1,100022,100022,,,,,,,,,,,,,
STAR-13140,,20.3532,63.980122,Star,Dra,5.69,,,,,,,K5III,213.4027442848975,1.561,,1,100032,100032,,,,,,,,,,,,,
STAR-13141,,20.354301,15.104286,Star,Del,6.59,,,,,,,A0,30.310981535840483,0.031,,1,100039,100039,,,,,,,,,,,,,
STAR-13142,,20.355964,63.431694,Star,Dra,6.94,,,,,,,M0III,229.72063071583523,1.715,,1,100046,100046,,,,,,,,,,,,,
STAR-13143,,20.357883,-66.74969,Star,Pav,6.49,,,,,,,F6V,4.397440784473686,0.505,,1,100053,100053,,,,,,,,,,,,,
STAR-13144,,20.358211,30.590271,Star,Cyg,6.77,,,,,,,Am,22.28435149270303,0.261,,1,100058,100058,,,,,,,,,,,,,
STAR-13145,,20.358902,22.848852,Star,Vul,6.55,,,,,,,K5,610.3795855585308,1.518,,1,100065,100065,,,,,,,,,,,,,
STAR-13146,,20.359879,-67.312841,Star,Pav,6.91,,,,,,,F8V,4.096377763696795,0.558,,1,100071,100071,,,,,,,,,,,,,
STAR-13147,,20.361431,-49.999416,Star,Tel,6.26,,,,,,,G2IV-V,2.625427318993699,0.549,Wo 9691,1,100086,100086,,,,,,,,,,,,,
STAR-13148,,20.367516,41.132137,Star,Cyg,6.38,,,,,,,G5II+...,397.3745050614629,1.016,,1,100108,100108,,,,,,,,,,,,,
